C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data     06-Oct-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Nd	Sm	Yb	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000010.spe	41.54	6.50	1	0.010267	-0.009931	0.009900	0.077115	42542	1.49	49	355	0	36	1586	506	2885	171999	0	2408	71	383	687	42773	197	239	163	0	152	567	260	9966	40	172	63	81	56	0	47	58	31	193	735	2126	44	0	130	124	426	208	121	27151	9694	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000011.spe	42.54	6.51	1	0.010267	-0.009931	0.009900	0.077115	41793	1.59	71	377	0	33	1401	475	2729	163585	0	2439	50	309	690	43053	79	217	185	65	10	594	250	9790	172	457	48	85	78	0	73	24	0	242	751	2141	23	198	261	43	286	223	406	26648	9756	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000012.spe	43.54	6.53	1	0.010267	-0.009931	0.009900	0.077115	41904	1.73	107	542	0	30	1388	491	3238	160496	0	3048	0	382	847	47039	116	145	219	26	46	478	243	9377	180	489	72	87	61	0	121	55	0	236	858	2108	0	104	138	135	496	242	161	26852	9564	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000013.spe	44.54	6.54	1	0.010267	-0.009931	0.009900	0.077115	40408	1.55	79	516	0	15	1435	505	3272	144363	0	2869	38	358	843	46777	133	223	226	25	43	565	290	9178	152	518	53	71	57	0	108	41	12	198	731	2132	86	80	69	0	339	226	342	26670	9595	0.105	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000014.spe	45.54	6.55	1	0.010267	-0.009931	0.009900	0.077115	39142	1.56	71	476	0	14	1436	567	3110	143290	19	2478	57	353	695	43019	177	268	251	59	113	553	163	9214	84	332	0	86	70	0	93	41	41	152	765	2170	28	66	156	175	265	256	423	26323	9153	0.104	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000015.spe	46.54	6.57	1	0.010267	-0.009931	0.009900	0.077115	38680	1.53	72	372	0	37	1336	616	2502	161588	0	2336	67	262	543	38213	98	200	267	0	44	480	223	9247	157	269	41	89	83	0	46	30	13	279	694	1943	76	144	119	65	282	258	442	24023	9072	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000016.spe	47.54	6.59	1	0.010267	-0.009931	0.009900	0.077115	41713	1.74	68	341	0	35	1426	574	2334	191971	27	2294	73	272	411	36882	54	112	135	0	45	387	198	10090	76	174	77	74	83	0	0	31	0	229	685	2049	86	74	0	30	287	251	399	24752	9469	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000017.spe	48.54	6.61	1	0.010267	-0.009931	0.009900	0.077115	42467	1.61	62	313	0	33	1413	607	2108	205592	0	2157	41	308	403	34822	72	121	140	0	86	477	92	10280	106	295	60	80	66	0	12	33	23	251	729	2022	8	136	255	218	293	191	227	24421	9467	0.099	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000018.spe	49.54	6.62	1	0.010267	-0.009931	0.009900	0.077115	43448	1.75	70	343	0	0	1468	621	2246	209184	0	2381	0	298	382	36215	0	128	167	29	153	509	60	10738	145	270	29	80	36	0	0	27	37	391	781	1966	109	163	9	240	365	249	212	24995	9363	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000019.spe	50.54	6.64	1	0.010267	-0.009931	0.009900	0.077115	44069	1.65	72	406	0	18	1620	596	2345	211792	79	2240	0	353	383	37006	98	186	167	22	177	440	228	10724	124	229	56	103	53	0	38	49	10	321	708	2092	82	202	124	88	272	305	303	24816	9606	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000020.spe	51.54	6.65	1	0.010267	-0.009931	0.009900	0.077115	44993	1.71	63	388	0	25	1648	625	2495	213696	0	2510	28	284	435	40431	84	158	135	14	70	502	216	11029	68	324	52	52	107	0	0	41	0	279	699	2125	48	128	188	47	329	240	264	25070	9408	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000021.spe	52.54	6.66	1	0.010267	-0.009931	0.009900	0.077115	43887	1.59	67	315	0	0	1633	571	2299	210233	0	2179	16	279	392	36942	148	73	156	0	26	423	188	10909	152	219	93	103	31	0	0	46	0	220	709	2167	90	176	204	208	245	241	376	25026	9676	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000022.spe	53.54	6.67	1	0.010267	-0.009931	0.009900	0.077115	44705	1.68	100	348	0	58	1652	654	2427	214072	0	2359	45	337	412	39071	49	107	131	0	167	478	89	10786	134	181	29	89	56	0	15	0	31	369	788	2046	99	170	177	188	323	179	277	25323	9710	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000023.spe	54.54	6.67	1	0.010267	-0.009931	0.009900	0.077115	43279	1.59	56	315	0	47	1617	587	2061	206993	0	2253	47	301	396	37586	95	106	143	0	67	413	289	10774	193	118	76	114	94	0	34	61	11	231	683	2112	30	172	90	56	235	231	447	24849	9264	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000024.spe	55.54	6.68	1	0.010267	-0.009931	0.009900	0.077115	44455	1.71	90	335	0	49	1703	608	2171	213491	0	2352	0	340	445	37965	95	212	154	79	0	591	23	10906	114	154	35	110	81	0	0	42	0	279	711	2281	69	189	45	150	286	227	329	25051	9754	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000025.spe	56.54	6.69	1	0.010267	-0.009931	0.009900	0.077115	44722	1.61	75	365	0	9	1725	658	2379	212771	0	2428	51	329	461	39293	138	199	146	43	108	478	154	11002	78	358	61	111	48	0	14	37	31	304	723	2111	66	164	146	0	383	246	193	25050	9610	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000026.spe	57.54	6.70	1	0.010267	-0.009931	0.009900	0.077115	45487	1.60	79	388	0	34	1694	611	2377	220790	0	2450	62	308	399	39005	115	91	200	0	0	464	220	11040	249	258	68	105	62	0	0	47	0	219	752	2118	0	98	187	0	292	246	383	24936	9999	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000027.spe	58.54	6.71	1	0.010267	-0.009931	0.009900	0.077115	45819	1.76	103	341	0	30	1648	607	2311	225172	0	2338	90	343	443	38487	66	164	202	29	142	477	139	11004	74	189	63	107	93	0	0	38	33	352	682	2132	69	214	162	77	319	196	372	25497	9665	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000028.spe	59.54	6.71	1	0.010267	-0.009931	0.009900	0.077115	45162	1.67	99	372	0	11	1785	607	2265	219517	0	2231	31	284	445	38502	52	131	150	0	183	539	159	11038	40	240	55	118	112	0	0	39	9	334	806	2095	17	93	317	50	301	249	292	24641	9684	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000029.spe	60.54	6.72	1	0.010267	-0.009931	0.009900	0.077115	45501	1.64	85	345	0	33	1722	605	2351	221131	0	2323	26	302	476	38993	103	144	255	92	197	610	197	11192	69	180	83	106	82	0	26	36	25	303	689	2094	156	218	82	9	337	275	229	25518	9694	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000030.spe	61.54	6.73	1	0.010267	-0.009931	0.009900	0.077115	46170	1.65	73	385	0	14	1653	522	2529	225449	0	2452	24	388	487	40355	108	199	162	17	17	471	88	11211	94	296	114	76	66	0	20	53	0	364	760	2146	30	118	149	78	460	275	183	25551	9520	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000031.spe	62.54	6.74	1	0.010267	-0.009931	0.009900	0.077115	46948	1.71	83	392	0	56	1765	574	2407	228415	0	2732	11	344	442	41596	99	141	138	0	50	494	106	11313	78	250	79	123	124	0	0	39	9	308	795	2279	79	163	162	246	367	268	300	25683	9910	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000032.spe	63.54	6.74	1	0.010267	-0.009931	0.009900	0.077115	46742	1.76	89	410	0	32	1607	645	2486	228058	0	2545	54	331	518	41650	84	151	187	4	140	501	170	11237	12	264	53	114	62	0	0	33	0	363	786	2197	80	18	15	208	390	129	302	25485	9841	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000033.spe	64.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	46973	1.73	104	361	0	26	1494	581	2289	236224	0	2515	41	295	530	39239	145	187	228	0	82	545	40	11303	244	264	42	120	97	0	0	16	0	278	615	2246	138	234	173	317	354	298	350	25787	10014	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000034.spe	65.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	47600	1.80	107	466	0	64	1431	694	2615	238224	0	2537	49	301	495	40814	78	211	204	0	98	474	214	11434	87	143	103	126	78	0	12	34	0	350	823	2087	37	164	21	0	405	299	231	25612	10000	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000035.spe	66.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	48426	1.68	104	476	0	68	1546	635	2461	245410	7	2575	46	348	528	42072	145	134	169	20	247	528	106	11531	112	293	87	125	46	0	27	30	0	281	679	2155	81	164	334	267	358	203	397	25591	9689	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000036.spe	67.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	48364	1.76	92	431	0	44	1419	632	2465	251561	0	2401	55	328	511	38814	98	225	182	0	68	444	186	11500	146	270	83	104	40	0	0	7	10	395	695	2239	102	182	51	194	305	219	338	24877	10115	0.099	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000037.spe	68.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	47693	1.68	99	398	0	0	1706	662	2404	244517	0	2293	41	299	592	38466	164	228	194	126	192	380	222	11466	24	334	73	140	91	0	5	57	24	333	598	2153	99	153	109	0	319	218	298	26006	10004	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000038.spe	69.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	48447	1.79	99	416	0	9	1479	604	2409	256800	0	2293	0	336	597	36909	165	143	127	15	36	477	23	11324	232	204	93	140	56	0	0	26	0	237	645	2323	70	161	146	285	267	230	199	25307	10031	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000039.spe	70.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	47878	1.75	100	420	0	0	1456	631	2412	253728	0	2111	55	314	502	36478	69	240	190	0	60	359	198	11154	122	252	88	137	52	0	17	33	0	385	647	2166	34	293	139	22	256	255	313	25655	9761	0.099	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000040.spe	71.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	48825	1.73	95	385	0	35	1494	628	2427	256978	0	2476	0	294	513	38326	141	224	223	0	71	407	226	11474	117	216	55	69	41	0	0	0	0	326	625	2138	12	79	216	36	230	214	360	25502	10180	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000041.spe	72.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	48420	1.74	78	401	0	46	1478	671	2344	253476	0	2291	28	302	578	37984	107	202	120	19	126	438	196	11316	42	225	90	145	76	0	4	8	10	391	653	2183	28	85	261	63	290	207	412	25493	10060	0.099	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000042.spe	73.54	6.76	1	0.010267	-0.009931	0.009900	0.077115	49431	1.74	41	434	0	23	1485	674	2500	254873	0	2544	0	332	593	39712	93	294	176	0	89	457	337	11693	133	193	77	127	89	0	45	52	0	367	668	2292	45	162	203	0	369	249	237	26524	10658	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000043.spe	74.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	49609	1.91	81	428	0	0	1610	688	2501	261639	0	2532	33	340	608	40840	46	216	95	4	67	595	173	11344	70	144	40	130	73	0	0	48	0	449	677	2161	76	138	191	146	312	266	327	25460	9984	0.099	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000044.spe	75.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	45020	1.67	83	360	0	31	1349	643	2246	227723	0	2172	23	304	582	35953	143	159	108	0	27	376	115	10881	61	205	96	85	78	0	0	18	33	289	749	2148	170	116	166	207	334	176	232	24773	9719	0.099	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000045.spe	76.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	48118	1.76	100	400	0	21	1504	603	2211	253517	0	2242	43	314	679	37153	117	127	130	0	58	438	141	11202	60	176	92	105	71	0	47	25	0	342	702	2243	155	123	26	310	342	224	114	25271	9928	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000046.spe	77.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	49236	1.82	83	424	0	40	1578	627	2272	262340	0	2390	18	337	660	37434	122	255	167	0	23	461	38	11333	54	243	127	142	125	0	14	59	37	272	578	2253	76	76	170	293	340	260	247	25608	10028	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000047.spe	78.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	48181	1.76	68	370	0	0	1528	602	2285	251961	0	2265	0	376	672	37963	119	201	242	0	114	429	216	11337	92	161	66	141	68	0	50	48	8	430	717	2093	11	158	231	104	282	223	362	25146	9893	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000048.spe	79.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	48781	1.74	114	447	0	69	1624	690	2411	248905	0	2558	103	347	837	41517	65	211	156	0	166	457	174	11437	91	319	37	152	29	0	0	28	0	361	768	2261	61	161	142	80	401	197	313	25554	9918	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000049.spe	80.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	49356	1.75	40	381	0	0	1613	680	2393	253896	0	2598	0	334	785	41540	66	194	182	0	54	414	124	11678	161	265	88	116	98	0	13	28	15	415	742	2300	125	143	53	27	308	247	380	25390	10216	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000050.spe	81.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	48513	1.90	135	425	0	22	1645	660	2560	245093	0	2642	38	317	786	42128	101	213	190	0	61	468	191	11600	84	97	61	117	70	0	22	0	0	364	717	2208	90	176	54	158	410	203	274	25961	10202	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000051.spe	82.54	6.75	1	0.010267	-0.009931	0.009900	0.077115	49374	1.76	85	432	0	12	1682	689	2606	251282	0	2628	34	321	803	41478	87	197	144	0	122	408	72	11534	148	260	71	75	0	0	0	0	38	439	655	2246	42	109	78	264	356	258	355	26544	10233	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000052.spe	83.54	6.74	1	0.010267	-0.009931	0.009900	0.077115	48609	1.85	93	447	0	18	1707	623	2482	245920	0	2404	0	349	828	40153	119	123	202	0	142	403	55	11554	130	74	113	110	50	0	14	22	27	432	856	2262	26	136	224	260	386	245	219	26463	10124	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000053.spe	84.54	6.74	1	0.010267	-0.009931	0.009900	0.077115	48326	1.66	53	413	0	29	1685	735	2506	242635	0	2425	16	333	725	40691	96	200	141	0	94	517	199	11386	121	276	59	92	74	0	30	32	0	378	755	2279	164	177	0	11	350	172	320	25795	10047	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000054.spe	85.54	6.74	1	0.010267	-0.009931	0.009900	0.077115	47983	1.72	61	446	0	86	1835	648	2768	227459	0	2704	33	335	978	44486	97	207	205	0	63	589	45	11658	96	202	65	111	106	0	49	42	29	362	730	2330	84	225	82	370	492	248	195	26975	9960	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000055.spe	86.54	6.73	1	0.010267	-0.009931	0.009900	0.077115	48498	1.67	67	434	0	41	1762	671	2487	234611	0	2731	31	316	846	43506	124	252	177	39	128	575	205	11723	177	250	70	124	21	0	8	39	0	342	709	2261	88	222	199	0	380	243	144	25952	10217	0.103	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000056.spe	87.54	6.74	1	0.010267	-0.009931	0.009900	0.077115	49024	1.80	81	472	0	21	1765	624	2472	241074	0	2689	73	302	781	42620	89	236	183	0	130	511	248	11495	93	256	84	105	79	0	11	15	0	376	695	2276	0	106	115	0	358	224	173	26651	10353	0.102	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000057.spe	88.54	6.74	1	0.010267	-0.009931	0.009900	0.077115	48364	1.78	85	335	0	62	1747	727	2368	243627	0	2554	42	310	820	40390	64	188	131	0	138	506	186	11139	102	301	70	104	87	0	0	42	17	437	800	2121	61	132	44	0	386	231	285	26296	9976	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000058.spe	89.54	6.73	1	0.010267	-0.009931	0.009900	0.077115	48830	1.80	79	372	0	75	1783	671	2353	246168	32	2677	71	325	842	42231	113	207	135	0	18	577	28	11235	92	222	113	129	72	0	0	77	0	391	776	2310	84	150	59	250	328	299	286	25957	9749	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000059.spe	90.54	6.73	1	0.010267	-0.009931	0.009900	0.077115	48967	1.71	87	411	0	0	1747	675	2342	248146	0	2416	50	368	783	40309	65	230	222	51	146	449	98	11345	154	245	77	101	23	0	19	26	43	419	789	2197	64	190	92	194	272	261	193	26282	10052	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000060.spe	91.54	6.73	1	0.010267	-0.009931	0.009900	0.077115	49715	1.95	80	384	0	19	1764	675	2259	256789	0	2708	14	254	753	40246	88	160	175	0	45	401	101	11399	31	231	50	101	103	0	0	6	0	413	764	2188	61	110	267	187	367	232	137	26288	10022	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000061.spe	92.54	6.72	1	0.010267	-0.009931	0.009900	0.077115	48575	1.73	70	327	0	71	1615	595	2211	249565	0	2381	0	302	776	38089	84	199	146	34	102	473	93	11382	106	183	120	124	78	0	16	12	29	441	727	2195	88	135	118	42	365	269	329	25897	9971	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000062.spe	93.54	6.72	1	0.010267	-0.009931	0.009900	0.077115	49414	1.83	115	412	0	57	1710	612	2249	254178	0	2588	24	317	823	39770	49	169	109	0	72	428	134	11678	166	282	113	73	138	0	11	37	17	464	692	2166	48	159	214	125	337	207	304	26619	10245	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000063.spe	94.54	6.72	1	0.010267	-0.009931	0.009900	0.077115	48381	1.85	82	382	0	11	1587	628	2181	250154	0	2514	9	232	785	37634	67	129	139	17	100	543	75	11248	173	143	81	113	77	0	0	16	0	422	756	2189	101	156	75	120	333	227	243	25781	10240	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000064.spe	95.54	6.72	1	0.010267	-0.009931	0.009900	0.077115	48951	1.81	64	398	0	27	1639	760	1917	262292	0	2315	0	327	798	36125	107	153	142	29	155	466	93	10968	78	189	81	110	72	0	8	8	0	394	732	2083	89	145	0	0	350	211	320	24551	9909	0.099	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000065.spe	96.54	6.71	1	0.010267	-0.009931	0.009900	0.077115	47696	1.70	65	363	0	33	1611	676	2007	246329	0	2350	32	347	688	36894	73	157	134	25	63	491	140	11200	159	183	102	123	65	0	0	36	6	413	745	2279	51	277	187	151	287	198	431	25620	10148	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000066.spe	97.54	6.71	1	0.010267	-0.009931	0.009900	0.077115	49086	1.71	66	370	0	54	1664	719	2165	255006	0	2378	16	338	762	38117	87	200	204	46	93	438	0	11470	176	26	48	132	80	0	0	14	0	369	738	2179	0	144	179	357	353	245	328	26262	10143	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000067.spe	98.54	6.71	1	0.010267	-0.009931	0.009900	0.077115	49235	1.81	89	368	0	42	1709	677	1973	257131	0	2306	86	357	779	37859	140	220	169	96	53	447	172	11412	45	174	70	164	157	0	14	29	8	331	707	2315	101	160	119	138	356	213	227	26322	10190	0.101	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000068.spe	99.54	6.71	1	0.010267	-0.009931	0.009900	0.077115	48232	1.88	72	377	0	40	1769	741	2258	242638	0	2541	58	382	865	40137	81	156	144	0	96	435	124	11531	144	179	75	119	88	0	0	53	0	447	749	2142	104	145	225	217	298	201	314	26065	9654	0.100	
C:\Data\CD166_19_(2020)_processed\CD166_19_S1\CD166_19_S1_REP1\XRF data\L000069.spe	100.54	6.70	1	0.010267	-0.009931	0.009900	0.077115	47817	1.70	112	401	0	29	1682	736	2076	239499	0	2682	0	287	825	39808	94	191	89	0	23	417	182	11363	98	157	62	117	67	0	0	41	12	405	741	2212	63	128	115	5	235	209	444	26348	9861	0.100	
