C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2     24-Sep-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Ce	Nd	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000014.spe	43.75	8.06	1	0.010267	-0.008542	0.009592	0.078770	43249	2.14	140	981	0	80	1411	611	6648	66522	297	6685	471	483	3135	137014	267	386	442	262	198	420	774	5570	353	714	22	13	38	0	65	119	12	1173	3146	212	236	63	198	117	465	3088	31652	9881	0.108	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000015.spe	44.75	8.06	1	0.010264	-0.008542	0.009592	0.078770	43961	2.01	132	921	0	67	1468	703	6699	72209	219	6432	303	593	11186	133255	353	359	364	158	168	375	675	5473	209	730	20	36	76	0	162	96	33	1314	3105	96	221	122	326	26	463	3614	30718	9877	0.108	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000016.spe	45.75	8.05	1	0.010263	-0.008542	0.009592	0.078770	44406	1.98	138	985	0	71	1341	566	7081	67379	350	7210	318	540	5054	141242	249	379	429	229	189	428	988	5607	246	866	31	0	18	0	0	174	27	1174	3055	135	198	220	15	0	580	3544	32453	9973	0.110	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000017.spe	46.75	8.06	1	0.010266	-0.008542	0.009592	0.078770	47182	1.94	153	1157	0	47	1318	638	7471	45322	218	8924	560	606	4709	173756	348	402	458	248	200	382	940	4631	263	832	16	0	31	0	32	217	0	1327	3161	139	173	294	110	206	557	4225	32995	9999	0.110	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000018.spe	47.75	8.06	1	0.010264	-0.008542	0.009592	0.078770	45530	1.96	134	1093	19	87	1370	529	7010	53984	176	7936	568	581	4651	157215	333	388	361	234	194	344	884	4611	122	839	81	0	90	0	99	124	15	1252	3091	34	222	108	28	132	534	3899	33144	9995	0.109	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000019.spe	48.75	8.04	1	0.010264	-0.008542	0.009592	0.078770	44110	1.91	131	989	0	81	1378	664	6816	67981	273	6956	433	567	3625	141316	341	439	369	196	152	391	649	5325	258	750	28	0	94	0	37	167	20	1205	3011	76	258	181	194	101	449	3426	31603	10043	0.109	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000020.spe	49.75	8.03	1	0.010263	-0.008542	0.009592	0.078770	45669	2.11	193	1143	34	68	1358	538	7165	48045	50	8473	472	691	4143	165931	281	402	411	192	72	376	992	4481	281	990	31	0	102	0	204	123	12	1183	3047	98	70	238	119	103	563	4425	31537	10121	0.108	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000021.spe	50.75	8.04	1	0.010267	-0.008542	0.009592	0.078770	49043	2.05	147	1108	0	78	1435	573	7662	45132	73	9339	530	753	4659	183942	356	470	451	208	195	438	1119	4256	272	936	7	0	27	0	118	133	4	1231	3330	195	258	339	16	253	641	3779	34267	10357	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000022.spe	51.75	8.04	1	0.010264	-0.008542	0.009592	0.078770	48935	2.18	130	1124	0	0	1474	654	7620	37908	123	9478	573	800	6928	187068	378	506	514	215	246	438	1004	4063	261	1029	0	0	53	0	57	164	0	1329	2963	77	172	246	0	134	615	4445	33584	10440	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000023.spe	52.75	8.05	1	0.010263	-0.008542	0.009592	0.078770	49336	2.04	167	1101	6	64	1399	616	7625	33449	78	9821	559	694	8230	192077	377	503	553	248	280	427	1094	3912	186	1019	0	0	0	0	164	187	13	1376	3216	116	148	318	0	174	630	4898	33625	10289	0.110	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000024.spe	53.75	8.05	1	0.010263	-0.008542	0.009504	0.078770	48981	2.02	188	1115	0	46	1477	623	7953	32171	36	9893	638	735	3967	193266	319	447	441	217	216	475	1044	4040	185	940	0	0	25	0	170	193	26	1387	3100	182	187	394	72	273	582	4578	33941	9964	0.110	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000025.spe	54.75	8.05	1	0.010262	-0.008542	0.009504	0.078770	48969	2.22	165	1025	0	56	1478	615	7482	37749	50	9574	539	730	4275	189439	291	422	505	263	191	443	1048	4915	191	822	0	0	28	0	231	173	40	1291	3320	174	157	380	0	204	554	4850	33525	10247	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000026.spe	55.75	8.05	1	0.010265	-0.008542	0.009504	0.078770	50454	2.08	170	1144	13	98	1453	537	7648	35623	77	10109	714	693	4203	198594	322	419	542	183	200	461	1076	3873	210	1007	29	0	61	0	60	240	28	1461	3174	221	225	363	0	164	712	4598	34204	10590	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000027.spe	56.75	8.05	1	0.010265	-0.008542	0.009504	0.078770	51097	2.08	131	1129	0	71	1489	581	7668	32161	143	10270	679	775	4534	204922	314	455	497	229	155	439	943	3499	237	981	0	0	0	0	156	195	0	1438	3262	185	194	371	298	38	786	5205	34798	10020	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000028.spe	57.75	8.05	1	0.010266	-0.008542	0.009504	0.078770	49300	1.98	148	1040	8	78	1565	601	7258	37205	130	9818	519	771	7148	186684	386	490	455	162	75	358	925	3969	274	1093	0	0	27	0	5	188	14	1429	3173	26	178	239	97	185	608	4645	34311	10453	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000029.spe	58.75	8.04	1	0.010266	-0.008542	0.009504	0.078770	48928	2.02	149	1111	0	67	1483	549	7546	35048	164	9900	674	776	5234	184869	322	342	399	89	104	393	1216	4523	266	1039	46	0	54	0	161	154	25	1384	3195	0	217	283	0	177	586	4140	34330	10600	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000030.spe	59.75	8.04	1	0.010267	-0.008542	0.009504	0.078770	49861	2.31	169	1155	0	46	1443	582	7888	32494	119	10349	586	778	3890	193474	247	491	532	255	133	532	1088	4379	258	985	6	0	0	0	0	217	41	1293	3332	133	310	347	0	288	626	4006	35044	10681	0.114	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000031.spe	60.75	8.04	1	0.010262	-0.008542	0.009504	0.078770	51459	2.16	164	1156	0	93	1450	649	7900	27379	0	10290	711	759	5888	205856	389	514	510	297	188	329	1065	3406	154	1154	0	0	24	0	407	78	61	1364	3021	59	189	500	228	49	654	5877	36158	10405	0.114	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000032.spe	61.75	8.05	1	0.010264	-0.008542	0.009504	0.078770	52364	2.16	158	1225	0	70	1531	623	7845	30229	72	10555	556	751	4766	208345	380	488	484	303	189	522	1233	3436	367	1163	0	0	64	0	213	153	51	1371	3229	184	223	326	0	35	703	5106	36793	10820	0.116	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000033.spe	62.75	8.04	1	0.010265	-0.008542	0.009504	0.078770	55446	2.05	193	1397	5	63	1573	608	8594	34642	10	11227	653	763	4346	222272	381	480	470	218	217	528	1211	3977	242	1202	21	0	0	0	227	186	0	1398	3363	206	274	275	221	315	669	4767	38402	11438	0.118	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000034.spe	63.75	8.02	1	0.010266	-0.008542	0.009504	0.078770	55681	2.08	181	1386	0	81	1626	615	8814	43411	90	10879	652	757	5491	216657	377	525	498	206	256	517	1228	4114	250	1087	26	0	0	0	237	175	0	1512	3489	114	241	410	118	162	641	5116	38889	11209	0.117	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000035.spe	64.75	8.01	1	0.010264	-0.008542	0.009430	0.078770	52048	2.03	123	1170	0	79	1534	576	7771	41274	82	10003	690	740	4892	202626	297	481	435	388	214	444	993	3415	169	1063	9	0	0	0	163	213	8	1328	3191	100	241	396	71	70	649	4924	35424	10454	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000036.spe	65.75	7.98	1	0.010265	-0.008542	0.009449	0.078770	50572	2.13	156	1159	11	59	1412	592	7669	38693	100	9907	686	752	4460	197156	274	450	502	173	139	505	938	3594	137	1039	56	0	22	0	53	185	0	1356	3195	99	181	190	417	169	621	4647	35082	10249	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000037.spe	66.75	7.98	1	0.010266	-0.008542	0.009449	0.078770	49571	2.06	146	1000	0	56	1483	581	6943	46650	191	9268	748	785	5770	184324	358	505	413	167	55	477	1036	4100	295	939	9	0	16	0	46	128	44	1397	3301	126	213	270	27	118	674	4472	34785	10357	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000038.spe	67.75	7.98	1	0.010262	-0.008542	0.009449	0.078770	49489	2.00	149	1103	0	48	1468	586	7408	32723	64	9436	623	721	6156	191613	315	543	512	236	191	399	884	4296	214	993	21	0	14	0	217	157	32	1364	3315	129	213	231	230	117	591	5018	34834	10123	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000039.spe	68.75	7.97	1	0.010265	-0.008542	0.009449	0.078770	49373	2.06	183	1117	0	70	1427	511	7334	38741	79	9712	547	683	5995	186368	354	457	432	218	256	459	916	4802	245	1082	29	0	74	0	102	193	7	1299	3257	80	175	210	231	250	698	4280	33440	10323	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000040.spe	69.75	7.97	1	0.010264	-0.008542	0.009469	0.078770	50084	2.10	141	1150	0	71	1522	517	7243	44935	134	9528	561	773	11514	181516	589	518	504	125	250	485	886	5270	184	982	18	0	113	0	44	206	13	1376	3162	112	202	381	159	231	540	4296	34832	10379	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000041.spe	70.75	7.97	1	0.010263	-0.008542	0.009469	0.078770	49557	1.95	174	1015	0	56	1535	570	6903	68705	82	8472	437	679	4857	170766	326	479	463	255	258	423	963	5667	189	964	5	4	86	0	153	160	35	1283	3279	157	105	188	0	5	607	4569	33498	10744	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000042.spe	71.75	7.96	1	0.010263	-0.008542	0.009469	0.078770	47928	1.99	158	1074	0	93	1512	504	6686	64789	102	7959	547	638	8669	160877	450	452	354	205	227	461	817	5630	291	895	70	0	62	0	46	94	7	1411	3119	54	161	227	183	175	571	4352	33242	10684	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000043.spe	72.75	7.97	1	0.010262	-0.008542	0.009469	0.078770	48465	2.14	140	1000	0	77	1476	531	7007	49891	63	8673	529	617	4413	176019	404	438	502	290	175	510	863	5071	149	964	43	0	49	0	164	134	36	1365	3221	204	260	308	112	119	657	4657	34268	10476	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000044.spe	73.75	7.97	1	0.010265	-0.008542	0.009469	0.078770	50932	2.06	166	1104	0	83	1431	525	7435	29836	68	10427	661	699	6086	202216	350	461	563	382	155	429	1197	3713	170	990	13	0	38	0	38	215	18	1418	3221	55	217	338	0	210	668	4669	35457	10597	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000045.spe	74.75	7.98	1	0.010265	-0.008542	0.009444	0.078770	50756	2.07	165	1220	10	76	1454	469	7435	25139	78	10732	801	842	4674	204236	291	531	502	294	211	410	1005	3323	304	955	34	0	32	0	124	203	6	1202	3145	131	156	321	236	166	626	5247	35802	10482	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000046.spe	75.75	7.98	1	0.010265	-0.008542	0.009411	0.078770	50991	2.06	156	1187	26	77	1448	597	7507	21616	25	11153	752	757	4249	208418	307	449	408	301	120	482	1027	3283	298	1100	7	0	0	0	187	176	74	1322	3185	170	202	329	247	125	755	5108	35831	10684	0.114	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000047.spe	76.75	7.98	1	0.010264	-0.008542	0.009411	0.078770	50159	2.11	163	1171	11	80	1422	495	7382	27598	0	10251	644	737	3622	199394	326	518	538	271	271	500	977	3500	231	1038	38	0	22	0	172	132	54	1355	3331	120	261	329	182	152	603	4844	35601	10213	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000048.spe	77.75	7.98	1	0.010263	-0.008542	0.009411	0.078770	50282	2.09	141	1182	0	39	1437	453	7258	28343	63	9964	625	797	3445	200133	304	519	568	202	168	471	1078	3620	229	1012	9	0	44	0	204	144	33	1333	3220	169	158	234	0	96	737	5044	36154	10552	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000049.spe	78.75	7.98	1	0.010264	-0.008542	0.009384	0.078770	50189	2.06	129	1130	0	54	1479	610	7381	29007	36	10475	618	744	3497	199987	293	431	446	163	269	424	1055	3905	189	1062	0	0	0	0	15	269	0	1483	3128	153	207	382	155	75	668	4903	34689	10278	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000050.spe	79.75	7.98	1	0.010265	-0.008542	0.009384	0.078770	48441	2.02	161	1010	0	68	1555	554	7208	57978	280	8818	522	631	2729	169078	285	392	490	136	220	459	797	5027	317	762	42	0	44	0	56	190	0	1398	3194	0	157	369	255	79	574	4104	34660	10317	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000051.spe	80.75	7.98	1	0.010265	-0.008542	0.009384	0.078770	48274	2.05	152	1073	10	86	1468	570	7204	60447	251	8571	546	668	2765	166717	282	448	506	249	190	480	807	5261	200	879	47	0	54	0	29	149	22	1309	3183	90	272	209	192	191	545	3803	34171	10236	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000052.spe	81.75	7.98	1	0.010265	-0.008542	0.009353	0.078770	48665	2.04	151	1146	0	62	1445	564	6954	56716	219	8898	548	619	4024	169694	290	468	385	219	164	520	977	4760	120	898	44	0	89	0	20	225	0	1349	3244	55	109	208	137	32	555	4088	34729	10541	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000053.spe	82.75	7.98	1	0.010266	-0.008542	0.009353	0.078770	49522	2.17	170	1137	0	62	1456	582	7013	39062	141	10115	612	797	3192	189535	293	441	470	142	146	512	1003	4269	163	829	18	0	51	0	73	208	11	1433	3177	155	253	219	0	76	679	4391	34832	9982	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000054.spe	83.75	7.98	1	0.010266	-0.008542	0.009353	0.078770	48803	2.22	139	1198	0	88	1510	520	6886	51772	195	9610	586	626	3099	177554	285	350	389	231	171	441	892	5058	282	858	23	0	61	0	53	153	0	1321	3182	13	118	287	85	42	582	4227	34195	10511	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000055.spe	84.75	7.98	1	0.010262	-0.008542	0.009353	0.078770	47942	2.11	159	1079	0	53	1502	600	6561	65229	213	8728	454	704	2738	162706	263	384	447	230	171	518	913	5286	150	960	32	0	99	0	130	129	6	1419	3219	27	262	197	0	6	585	4608	34168	10428	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000056.spe	85.75	7.99	1	0.010264	-0.008542	0.009353	0.078770	48840	2.05	186	1179	12	53	1433	555	6923	55727	198	9331	553	744	3054	175556	368	525	534	276	142	493	847	5110	189	730	35	0	101	0	123	138	38	1364	3221	272	264	7	61	170	609	4221	34337	10208	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000057.spe	86.75	7.99	1	0.010263	-0.008542	0.009353	0.078770	48300	2.17	162	1116	0	65	1425	539	6777	52775	131	9731	531	726	3076	174067	334	510	467	213	172	530	688	5111	269	897	18	0	53	0	57	181	14	1275	3170	94	197	258	196	127	501	4527	33526	10385	0.110	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000058.spe	87.75	7.99	1	0.010263	-0.008542	0.009353	0.078770	47630	2.22	107	1063	0	59	1436	577	6623	59131	130	8989	465	642	2714	166874	303	406	496	214	107	358	847	4947	251	927	18	0	70	0	40	238	0	1436	3246	53	223	308	84	80	683	4523	33728	10109	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000059.spe	88.75	7.99	1	0.010266	-0.008542	0.009353	0.078770	47602	2.17	160	1025	0	32	1449	576	6530	48868	224	9481	606	606	2852	177952	282	385	346	197	212	409	928	4368	181	867	0	0	0	0	0	243	0	1385	3064	204	162	372	0	157	635	4134	32474	9682	0.110	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000060.spe	89.75	7.99	1	0.010266	-0.008542	0.009353	0.078770	47835	2.13	143	1023	5	49	1311	521	6727	39107	145	9740	516	653	3155	181765	297	493	447	234	191	431	858	4477	164	922	68	0	0	0	5	201	0	1421	3141	74	198	332	138	0	620	4535	33935	9950	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000061.spe	90.75	8.00	1	0.010266	-0.008542	0.009353	0.078770	48604	2.24	174	1079	0	42	1470	486	7028	38976	128	9632	609	622	3376	185386	317	466	492	282	190	471	789	4364	214	985	53	0	23	0	77	153	0	1272	3093	118	274	208	223	43	696	4222	34327	10202	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000062.spe	91.75	8.01	1	0.010262	-0.008542	0.009353	0.078770	47279	2.15	127	1011	0	42	1368	647	6618	40345	181	9735	581	757	4829	177333	376	567	347	201	125	421	899	4494	240	950	33	0	98	0	63	205	12	1226	2984	216	175	228	25	183	590	4574	33124	10087	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000063.spe	92.75	8.01	1	0.010262	-0.008542	0.009523	0.078770	48887	2.12	99	1004	0	68	1478	559	6685	49196	153	9255	583	643	9144	176417	399	503	381	191	153	409	912	5038	172	928	37	0	54	0	204	111	6	1330	3293	224	177	197	0	80	559	4887	33603	10298	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000064.spe	93.75	8.01	1	0.010262	-0.008542	0.009565	0.078770	46996	2.11	136	1008	0	72	1584	544	6875	62344	96	8504	511	616	3368	161055	268	445	465	261	223	444	876	5767	330	880	53	0	140	0	127	110	73	1308	3296	109	279	344	30	78	552	4334	32795	10184	0.110	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000065.spe	94.75	8.02	1	0.010264	-0.008542	0.009565	0.078770	47544	2.07	170	943	0	93	1623	656	6416	72849	228	8259	590	634	3172	156749	287	365	417	152	154	403	897	6209	302	915	32	0	109	0	81	127	0	1235	3153	50	131	230	0	7	613	4164	34044	10574	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000066.spe	95.75	8.02	1	0.010265	-0.008542	0.009565	0.078770	47929	2.01	154	988	0	56	1732	608	6551	60786	264	8737	549	615	3099	165641	274	412	420	264	142	562	941	5499	268	919	11	12	56	0	0	239	0	1278	3288	99	158	229	0	0	550	4399	34115	10340	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000067.spe	96.75	8.02	1	0.010265	-0.008542	0.009581	0.078770	47872	2.02	124	976	0	85	1650	583	6643	61399	181	8816	555	572	2751	165487	236	296	352	96	229	455	684	5732	53	718	48	0	119	0	0	224	0	1402	3245	28	212	290	140	76	553	3935	33668	10441	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000068.spe	97.75	8.01	1	0.010266	-0.008542	0.009581	0.078770	47068	2.20	177	970	0	74	1794	546	6563	67330	271	8367	543	593	2424	155784	337	397	365	201	191	446	801	6247	228	955	75	0	91	0	0	232	0	1359	3286	162	177	371	61	137	592	3690	33679	10715	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S3\CD166_19_S3_REP2\XRF data\L000069.spe	98.75	8.02	1	0.010262	-0.008542	0.009581	0.078770	47857	2.13	144	894	0	66	1738	647	6358	68388	310	8434	597	613	2502	160938	294	477	473	114	168	429	718	5816	258	876	16	10	45	0	137	100	12	1296	3237	93	242	197	131	51	446	4282	33952	10468	0.112	
