C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2     22-Sep-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Ce	Nd	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000010.spe	41.54	6.50	1	0.010265	-0.008542	0.009722	0.078770	38083	2.18	71	441	0	137	1707	534	2786	175997	784	2500	120	235	674	43634	189	98	252	35	223	558	310	9867	224	507	76	132	59	0	0	94	0	966	2790	0	214	21	0	0	161	1168	28669	9620	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000011.spe	42.54	6.51	1	0.010263	-0.008542	0.009722	0.078770	37400	2.07	100	381	0	92	1529	522	2746	168269	518	2576	53	221	624	43818	191	168	262	40	245	493	282	9670	112	687	103	98	151	0	0	79	0	839	2824	49	216	181	34	0	212	1452	28375	9733	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000012.spe	43.54	6.53	1	0.010264	-0.008542	0.009678	0.078770	37586	2.07	100	602	0	115	1480	567	3202	164456	611	3030	102	240	753	48625	144	168	243	159	253	387	276	9487	119	709	112	109	145	0	0	63	0	901	2774	59	151	85	0	0	151	1315	27694	9861	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000013.spe	44.54	6.54	1	0.010265	-0.008542	0.009616	0.078770	36236	2.02	43	520	0	112	1463	580	3323	147905	588	2611	110	255	763	48730	186	179	283	87	301	493	304	9287	212	744	73	49	103	0	87	24	0	960	2882	39	190	0	0	0	174	1250	27393	9433	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000014.spe	45.54	6.55	1	0.010265	-0.008542	0.009616	0.078770	34992	1.99	88	513	0	133	1438	519	3042	146546	489	2545	158	288	660	43956	193	180	202	70	272	453	341	9153	188	554	99	94	86	0	0	62	0	895	2588	0	156	14	0	33	184	1130	26548	9086	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000015.spe	46.54	6.57	1	0.010266	-0.008542	0.009616	0.078770	34787	2.09	74	429	0	72	1383	572	2349	166270	719	2269	118	226	487	38793	132	134	153	85	286	337	192	9287	116	314	96	77	76	0	0	85	0	746	2617	131	137	76	0	9	80	991	24660	9108	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000016.spe	47.54	6.59	1	0.010267	-0.008542	0.009616	0.078770	37578	2.61	86	450	0	110	1534	552	2381	197330	840	2409	141	170	413	37830	209	56	184	0	149	427	249	10146	0	240	108	122	176	0	0	113	0	961	2640	33	225	125	0	0	173	937	25101	9055	0.099	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000017.spe	48.54	6.61	1	0.010261	-0.008542	0.009616	0.078770	38300	2.18	81	346	0	107	1531	584	2136	210841	563	2190	98	221	426	35865	155	111	155	87	206	477	198	10167	99	422	91	122	67	0	0	62	0	806	2659	27	191	70	44	0	125	1220	25417	9407	0.099	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000018.spe	49.54	6.62	1	0.010263	-0.008542	0.009616	0.078770	39211	2.24	150	450	0	195	1614	647	2331	213988	591	2278	159	257	346	37042	228	141	186	108	262	395	102	10412	35	422	94	140	132	0	0	48	0	823	2756	9	70	0	98	8	232	1111	25853	9337	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000019.spe	50.54	6.64	1	0.010262	-0.008542	0.009640	0.078770	39666	2.35	77	411	0	89	1621	575	2366	216900	786	2366	71	261	409	37827	180	59	125	55	169	535	89	10658	87	451	95	137	206	0	0	84	0	895	2831	96	182	0	4	44	195	1051	25976	9830	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000020.spe	51.54	6.65	1	0.010261	-0.008542	0.009640	0.078770	40430	2.24	123	419	0	165	1741	573	2406	218306	716	2569	28	274	431	41764	227	142	183	56	233	440	111	10733	127	471	150	113	69	0	0	84	0	878	2974	87	201	49	122	40	200	1316	26007	9911	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000021.spe	52.54	6.66	1	0.010261	-0.008542	0.009640	0.078770	39485	2.30	99	414	0	111	1720	640	2323	215843	615	2227	76	255	397	38013	245	97	264	148	221	435	137	10608	28	506	117	112	105	0	0	65	0	828	2903	102	157	77	58	57	190	1056	25860	9698	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000022.spe	53.54	6.67	1	0.010260	-0.008542	0.009640	0.078770	40221	2.44	101	382	0	160	1778	568	2455	218688	650	2454	87	263	392	40063	228	97	222	116	210	419	211	10710	60	441	132	190	150	0	0	97	0	802	2846	0	163	17	0	0	124	1191	26456	9690	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000023.spe	54.54	6.67	1	0.010260	-0.008542	0.009640	0.078770	39014	2.55	130	333	0	137	1599	650	2108	212969	527	2387	52	199	413	38041	200	102	182	62	242	497	88	10349	122	631	95	133	139	0	0	87	0	898	2674	0	164	15	46	0	173	1115	25438	9520	0.099	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000024.spe	55.54	6.68	1	0.010265	-0.008542	0.009640	0.078770	40069	2.26	82	388	0	156	1655	612	2309	218785	1032	2195	100	187	382	39266	149	103	177	38	246	474	158	10876	110	407	133	161	40	0	0	46	0	861	2944	23	238	87	0	25	140	981	25799	9830	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000025.spe	56.54	6.69	1	0.010264	-0.008542	0.009687	0.078770	40168	2.35	79	370	0	131	1746	633	2325	217604	784	2411	106	249	395	40421	231	120	237	55	225	482	153	11016	122	311	139	135	39	0	0	72	0	895	2901	48	50	0	0	31	122	1051	26431	9791	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000026.spe	57.54	6.70	1	0.010264	-0.008542	0.009668	0.078770	40984	2.39	122	387	0	143	1809	598	2372	226346	852	2364	147	319	373	40221	204	125	201	69	229	464	36	11010	10	380	95	143	118	0	0	26	0	823	2890	105	183	23	122	50	194	1117	26751	9823	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000027.spe	58.54	6.71	1	0.010264	-0.008542	0.009621	0.078770	41144	2.41	104	365	0	117	1768	591	2338	231126	702	2332	115	237	399	39095	179	191	203	58	290	474	193	10898	135	414	129	144	161	0	0	71	4	862	2902	108	116	144	0	0	197	1196	25930	9912	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000028.spe	59.54	6.71	1	0.010262	-0.008542	0.009621	0.078770	40662	2.24	122	370	0	163	1802	571	2216	224762	674	2217	48	211	382	39190	189	84	201	135	215	495	90	10891	131	549	107	126	123	0	0	56	0	829	2897	20	130	41	135	0	130	1309	26288	9907	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000029.spe	60.54	6.72	1	0.010261	-0.008542	0.009621	0.078770	41034	2.41	100	411	0	169	1759	590	2355	227273	534	2344	89	198	354	39866	170	178	146	127	267	458	209	11100	121	456	152	91	143	0	0	7	0	810	2919	36	99	90	0	0	182	1276	26399	9796	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000030.spe	61.54	6.73	1	0.010265	-0.008542	0.009621	0.078770	41501	2.24	94	458	0	144	1772	642	2406	230173	966	2270	102	270	424	41227	175	100	205	103	228	442	209	10923	27	480	143	125	164	0	0	73	0	950	2939	80	129	157	0	0	188	1211	26661	9825	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000031.spe	62.54	6.74	1	0.010263	-0.008542	0.009621	0.078770	42319	2.42	117	429	0	149	1801	631	2568	234769	689	2527	61	253	459	42407	200	148	202	76	265	460	8	11317	136	422	98	130	172	0	0	84	0	887	2968	30	155	126	146	0	159	1269	27206	10053	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000032.spe	63.54	6.74	1	0.010262	-0.008542	0.009621	0.078770	42165	2.33	94	441	0	138	1711	720	2477	234083	698	2529	99	259	440	42781	180	112	202	133	255	422	106	11192	81	518	92	128	186	0	0	76	0	873	2988	83	199	0	29	0	196	1371	26732	9772	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000033.spe	64.54	6.75	1	0.010262	-0.008542	0.009621	0.078770	42150	2.38	115	438	0	185	1550	601	2538	241150	876	2375	88	215	457	40058	164	70	173	88	244	422	123	11152	71	458	137	150	181	0	0	69	0	854	2971	0	146	154	0	0	160	1371	26665	10052	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000034.spe	65.54	6.75	1	0.010261	-0.008542	0.009621	0.078770	42846	2.48	110	507	0	115	1513	582	2592	245238	698	2477	115	234	513	41760	234	101	200	18	195	327	121	11286	19	544	111	141	143	0	0	78	0	881	3013	39	8	35	0	0	196	1364	26647	10069	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000035.spe	66.54	6.75	1	0.010261	-0.008542	0.009639	0.078770	43507	2.49	141	446	0	150	1574	659	2519	251183	658	2551	101	259	405	42760	223	136	160	43	84	386	148	11192	85	468	138	174	143	0	0	57	0	763	3022	0	98	121	0	0	181	1374	26779	10132	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000036.spe	67.54	6.75	1	0.010261	-0.008542	0.009662	0.078770	43556	2.52	98	481	0	125	1530	703	2324	258751	627	2366	53	245	465	39707	216	165	198	115	234	399	121	11544	167	408	146	168	179	0	0	47	0	879	3052	0	116	184	204	0	185	1088	26213	10027	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000037.spe	68.54	6.75	1	0.010261	-0.008542	0.009662	0.078770	42888	2.64	87	407	0	80	1714	629	2353	250298	731	2353	99	170	524	39343	235	137	174	35	256	485	22	11250	45	495	136	169	156	0	0	77	0	814	2901	26	116	41	104	0	194	1306	26186	10059	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000038.spe	69.54	6.75	1	0.010260	-0.008542	0.009662	0.078770	43557	2.74	122	460	0	109	1580	665	2350	262283	690	2253	103	250	563	37909	201	184	231	106	183	443	127	11280	96	525	131	159	87	0	0	70	0	769	3077	32	107	24	0	5	222	1390	26057	10064	0.099	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000039.spe	70.54	6.75	1	0.010265	-0.008542	0.009662	0.078770	43176	2.48	106	421	0	155	1469	637	2357	259801	1055	2060	112	208	481	37102	184	174	117	61	183	357	148	11173	183	274	142	164	66	0	0	81	0	765	2914	0	101	133	0	0	159	1239	25767	10194	0.099	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000040.spe	71.54	6.75	1	0.010264	-0.008542	0.009631	0.078770	43888	2.52	139	474	0	139	1549	647	2479	264313	743	2400	72	257	453	39015	230	116	207	75	146	461	120	11439	220	393	121	181	144	0	0	91	0	782	3018	133	318	69	83	20	183	1207	26345	9951	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000041.spe	72.54	6.75	1	0.010263	-0.008542	0.009631	0.078770	43505	2.43	94	462	0	103	1524	656	2368	258396	849	2326	85	249	547	39295	249	129	177	0	195	362	129	11425	87	344	139	156	201	0	0	98	0	841	2956	51	86	109	0	0	182	1045	26478	9870	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000042.spe	73.54	6.76	1	0.010262	-0.008542	0.009631	0.078770	44396	2.53	121	504	0	144	1607	742	2476	261217	714	2352	60	236	518	40854	236	140	230	76	129	574	119	11437	100	515	87	133	153	0	0	38	0	923	3035	0	97	175	0	0	143	1295	27241	10221	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000043.spe	74.54	6.75	1	0.010262	-0.008542	0.009493	0.078770	44469	2.49	115	435	0	143	1656	703	2475	267050	700	2504	41	232	546	41428	201	168	233	80	268	428	248	11160	51	497	101	158	158	0	0	57	0	827	3074	0	77	136	0	0	169	1285	26195	9776	0.099	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000044.spe	75.54	6.75	1	0.010265	-0.008542	0.009493	0.078770	40645	2.40	89	386	0	108	1516	705	2248	235189	1049	2060	100	223	547	36472	157	107	222	72	193	390	170	10818	48	333	87	131	130	0	0	47	0	868	2790	89	131	0	0	54	113	1001	25525	9618	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000045.spe	76.54	6.75	1	0.010265	-0.008542	0.009374	0.078770	43239	2.38	99	450	0	144	1610	689	2304	258809	931	2219	95	196	606	38182	255	192	270	105	212	406	177	11118	132	452	99	165	150	0	0	50	0	744	2975	62	200	133	6	0	148	1058	25590	9753	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000046.spe	77.54	6.75	1	0.010264	-0.008542	0.009374	0.078770	44383	2.41	108	438	0	128	1564	695	2292	269492	864	2203	60	196	627	38265	279	105	235	38	331	453	242	11330	41	301	92	147	57	0	0	54	0	775	2955	53	229	204	0	15	174	1017	26088	9896	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000047.spe	78.54	6.75	1	0.010263	-0.008542	0.009374	0.078770	43340	2.35	106	448	0	92	1614	622	2323	257739	839	2366	76	288	690	38989	263	175	194	30	195	379	168	11087	124	382	126	174	237	0	0	78	0	789	2895	34	92	39	52	0	173	1169	25804	10052	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000048.spe	79.54	6.75	1	0.010262	-0.008542	0.009374	0.078770	43843	2.51	127	408	0	126	1586	657	2454	255752	679	2613	100	238	771	41846	238	136	201	84	130	379	76	11386	110	474	103	110	160	0	0	57	0	894	3080	0	75	0	87	0	190	1233	26391	10258	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000049.spe	80.54	6.75	1	0.010265	-0.008542	0.009374	0.078770	44416	2.41	134	427	0	108	1670	686	2428	260097	967	2757	48	257	717	42539	233	163	117	67	161	432	103	11503	163	333	107	179	159	0	0	66	0	868	2977	25	233	24	59	0	135	1056	26865	10158	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000050.spe	81.54	6.75	1	0.010265	-0.008542	0.009411	0.078770	43766	2.42	124	456	0	132	1652	758	2561	251312	1011	2612	84	244	748	43237	129	72	225	102	240	465	161	11284	43	403	71	128	113	0	0	62	0	855	2975	167	209	0	0	0	192	1189	26820	9796	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000051.spe	82.54	6.75	1	0.010265	-0.008542	0.009453	0.078770	44358	2.42	107	485	0	136	1665	717	2533	257196	1146	2534	66	237	817	42622	194	137	212	112	229	414	126	11498	123	366	76	166	24	0	0	111	0	853	3088	8	129	62	0	0	168	1273	27313	9920	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000052.spe	83.54	6.74	1	0.010264	-0.008542	0.009416	0.078770	43713	2.44	124	477	0	117	1796	632	2491	251906	986	2402	142	231	764	41216	246	169	267	108	120	469	10	11429	89	389	133	130	112	0	0	29	0	870	3102	143	169	0	172	0	109	1200	26882	9952	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000053.spe	84.54	6.74	1	0.010264	-0.008542	0.009356	0.078770	43507	2.43	119	471	0	105	1774	604	2481	249149	894	2562	60	220	710	41838	237	189	212	120	223	430	275	11072	30	301	159	141	145	0	0	95	0	858	3049	0	103	57	0	96	197	981	26694	10253	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000054.spe	85.54	6.74	1	0.010262	-0.008542	0.009356	0.078770	42981	2.30	108	518	0	102	1732	688	2842	231948	891	2496	90	255	848	45560	326	172	223	64	195	406	47	11496	122	388	117	120	124	0	0	0	7	820	3012	62	198	95	49	0	196	1533	27619	9936	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000055.spe	86.54	6.73	1	0.010262	-0.008542	0.009356	0.078770	43517	2.53	128	464	0	135	1913	644	2664	240084	694	2583	88	295	726	44257	182	162	279	40	212	425	161	11381	87	444	136	125	135	0	0	33	0	942	3086	128	160	0	0	0	174	1442	27461	10033	0.102	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000056.spe	87.54	6.74	1	0.010266	-0.008542	0.009356	0.078770	43974	2.33	121	452	0	176	1847	667	2579	246926	1315	2457	137	217	807	43485	226	142	131	0	179	434	264	11428	37	456	145	142	78	0	0	48	0	875	3071	0	166	68	16	0	144	1264	27453	10048	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000057.spe	88.54	6.74	1	0.010264	-0.008542	0.009356	0.078770	43468	2.42	79	430	0	180	1836	678	2339	249335	955	2479	72	230	775	41410	225	149	184	94	211	374	34	10974	12	342	73	162	129	0	0	92	0	885	3081	55	120	0	184	0	180	1217	26678	9943	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000058.spe	89.54	6.73	1	0.010265	-0.008542	0.009356	0.078770	43872	2.73	93	451	0	113	1855	700	2280	252391	948	2604	27	205	796	43060	194	142	163	102	252	393	34	11078	169	291	95	167	176	0	0	115	0	809	2975	0	220	91	152	0	181	1151	27017	10018	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000059.spe	90.54	6.73	1	0.010262	-0.008542	0.009356	0.078770	44046	2.33	74	409	0	89	1871	629	2338	254537	709	2354	97	198	747	41211	229	168	220	46	259	476	110	11459	61	482	150	114	130	0	0	47	0	897	3102	90	125	0	0	0	156	1273	27010	10164	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000060.spe	91.54	6.73	1	0.010261	-0.008542	0.009356	0.078770	44678	2.59	103	422	0	147	1769	635	2326	264149	726	2566	105	215	775	40718	223	93	260	74	171	362	224	11418	114	513	129	135	60	0	0	75	0	938	3039	68	212	0	0	0	125	1317	26708	10061	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000061.spe	92.54	6.72	1	0.010261	-0.008542	0.009319	0.078770	43675	2.59	84	381	0	145	1718	677	2165	256089	850	2464	79	187	787	38362	263	159	213	85	200	475	171	11337	0	508	112	131	179	0	0	67	0	844	3039	44	182	110	12	0	181	1334	26661	9932	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000062.spe	93.54	6.72	1	0.010266	-0.008542	0.009319	0.078770	44527	2.38	98	389	0	151	1715	628	2204	261861	1275	2468	134	173	690	40800	195	118	192	65	181	449	97	11208	40	375	131	135	40	0	0	20	0	808	3111	0	168	156	91	0	195	1211	26812	10045	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000063.spe	94.54	6.72	1	0.010265	-0.008542	0.009319	0.078770	43298	2.36	92	412	0	95	1694	683	2189	254861	1194	2441	46	200	821	37986	192	138	223	9	142	363	253	11035	71	255	162	147	106	0	0	86	0	831	2991	48	124	18	0	104	135	1042	26521	9862	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000064.spe	95.54	6.72	1	0.010265	-0.008542	0.009319	0.078770	44152	2.43	107	439	0	157	1635	714	2084	268981	1049	2377	52	221	730	37017	223	128	153	86	175	476	218	10933	15	328	132	164	128	0	0	97	0	722	2962	11	103	42	0	0	201	984	25940	9800	0.099	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000065.spe	96.54	6.71	1	0.010263	-0.008542	0.009219	0.078770	42925	2.33	99	354	0	111	1645	674	2035	251945	813	2347	91	194	748	37677	224	157	235	42	176	448	174	10979	28	380	109	123	97	0	0	75	0	777	2879	11	148	0	0	15	171	979	26674	10045	0.099	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000066.spe	97.54	6.71	1	0.010265	-0.008542	0.009219	0.078770	44156	2.61	78	427	0	92	1706	619	2092	261762	1080	2304	96	229	757	39312	254	116	113	35	154	432	35	11134	117	303	186	154	152	0	0	62	0	832	3012	0	157	0	38	19	158	1043	26747	9655	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000067.spe	98.54	6.71	1	0.010263	-0.008542	0.009120	0.078770	44254	2.57	88	380	0	114	1619	667	2121	264078	1084	2370	116	213	769	38465	239	141	158	107	184	387	34	11243	187	301	157	136	123	0	0	90	0	850	3100	0	138	93	199	0	140	1151	26630	9679	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000068.spe	99.54	6.71	1	0.010265	-0.008542	0.009143	0.078770	43286	2.70	126	436	0	154	1837	712	2188	248497	1113	2411	103	243	813	40715	211	232	199	76	273	419	128	11013	121	433	109	123	131	0	0	101	0	871	3084	29	55	0	15	0	185	1200	25933	9556	0.100	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000069.spe	100.54	6.70	1	0.010266	-0.008542	0.009143	0.078770	42929	2.53	109	431	0	169	1676	649	2144	245044	1029	2501	92	202	791	40464	252	147	182	91	214	404	0	11069	92	185	95	168	133	0	0	66	0	862	2960	0	191	19	180	0	221	1103	26350	9725	0.101	
C:\Data\CD166_19_(2020)\CD166_19_S1\CD166_19_S1_REP2\XRF data\L000070.spe	101.54	6.70	1	0.010266	-0.008542	0.009287	0.078770	44180	2.49	88	371	0	129	1667	665	2278	258099	1139	2507	89	199	750	39784	236	93	139	24	95	435	33	11502	8	185	118	127	110	0	0	90	0	790	3039	79	140	0	200	0	166	1158	27277	9995	0.101	
