C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2     18-Sep-20  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Ni	Cu	Zn	Ga	Ge	Br	Rb	Sr	Y	Zr	Pd	Cd	I	Cs	Ba	Ce	Nd	Ta	W	Pb	Bi	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000016.spe	40.22	6.95	1	0.010266	-0.008542	0.009799	0.078770	40763	1.87	188	1251	0	66	894	594	10271	57361	143	8096	353	331	3212	101729	87	20	540	370	214	356	959	5546	157	3084	23	0	95	0	0	252	0	1099	3401	102	267	119	208	11	217	2311	34654	10664	0.117	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000017.spe	41.22	6.95	1	0.010266	-0.008542	0.009799	0.078770	40478	1.98	140	1282	0	80	968	544	9869	57918	265	8042	359	354	3294	100460	98	124	567	390	277	439	910	5534	307	3190	25	0	71	0	0	239	0	1137	3340	80	341	108	327	65	325	2281	34991	10831	0.117	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000018.spe	42.22	6.95	1	0.010262	-0.008542	0.009799	0.078770	41200	1.85	177	1221	0	40	976	514	9438	61026	117	7728	274	342	3109	104845	144	180	604	345	251	376	882	5521	312	3161	23	0	44	0	0	245	0	1261	3425	23	239	199	170	0	329	2699	35168	10939	0.116	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000019.spe	43.22	6.94	1	0.010264	-0.008542	0.009799	0.078770	40558	1.90	138	1147	0	46	967	605	9324	59413	124	7941	357	384	3186	105338	142	139	568	365	292	398	967	5495	197	3189	7	10	58	0	0	196	0	1261	3197	30	290	0	0	0	334	2494	33693	10724	0.115	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000020.spe	44.22	6.94	1	0.010265	-0.008542	0.009799	0.078770	40092	1.83	166	1326	0	61	846	536	9796	52875	187	8416	262	313	3261	106968	79	110	545	351	261	372	895	5547	274	3357	43	0	46	0	0	210	0	1131	3224	94	199	65	212	34	216	2166	33033	10189	0.114	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000021.spe	45.22	6.94	1	0.010263	-0.008542	0.009817	0.078770	40419	1.76	151	1352	0	47	875	565	9985	53648	114	8994	496	368	3418	109334	161	145	551	328	211	423	951	6207	228	3080	54	10	106	0	53	132	36	1204	3231	52	328	114	0	12	315	2609	32593	10525	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000022.spe	46.22	6.94	1	0.010265	-0.008542	0.009844	0.078770	40474	1.93	193	1326	0	60	810	585	9661	59628	105	8583	321	340	3493	105120	63	70	497	294	307	305	1024	6501	234	2969	0	0	91	0	0	196	0	1169	3370	82	221	141	0	0	292	2320	33164	10882	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000023.spe	47.22	6.93	1	0.010266	-0.008542	0.009844	0.078770	40273	1.86	140	1296	6	34	879	531	10142	52534	61	8757	314	413	4252	107475	142	121	628	288	250	439	1058	5557	256	3526	0	0	24	0	0	225	0	1091	3235	0	284	192	150	0	290	2658	33170	10518	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000024.spe	48.22	6.93	1	0.010266	-0.008542	0.009844	0.078770	41422	1.89	171	1346	18	47	756	531	9729	50376	137	10197	311	379	3739	119375	147	105	629	332	239	275	929	6029	328	3200	34	0	22	0	0	265	0	1184	3203	106	201	163	0	0	523	2738	32432	10679	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000025.spe	49.22	6.93	1	0.010267	-0.008542	0.009844	0.078770	41975	1.96	140	1267	0	55	880	477	9765	48402	121	10507	539	369	3498	123989	66	61	579	324	192	366	946	5888	193	3642	20	0	24	0	0	234	0	1185	3358	0	222	242	210	51	323	2618	32794	10623	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000026.spe	50.22	6.93	1	0.010267	-0.008542	0.009844	0.078770	40966	2.00	133	1249	8	33	948	493	9846	48539	157	8860	374	337	3606	112056	108	148	583	322	287	446	1109	5742	155	3558	33	0	55	0	0	280	0	1211	3285	46	359	133	0	39	313	2504	33637	10984	0.116	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000027.spe	51.22	6.92	1	0.010262	-0.008542	0.009844	0.078770	40527	1.83	172	1347	21	77	900	558	10580	45907	66	8541	321	323	3713	108492	47	42	561	401	304	378	1057	5478	271	3583	12	16	104	0	0	194	0	1185	3411	78	352	138	193	0	284	3060	34429	10779	0.117	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000028.spe	52.22	6.92	1	0.010264	-0.008542	0.009844	0.078770	40852	1.86	161	1343	0	50	935	567	10442	45427	107	8800	324	391	3684	110512	130	130	685	390	250	462	1071	5724	282	3582	0	0	91	0	0	275	0	1154	3353	109	237	134	137	0	296	2670	34731	10737	0.116	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000029.spe	53.22	6.92	1	0.010265	-0.008542	0.009844	0.078770	41325	1.84	160	1350	0	79	903	554	10137	49805	106	9137	334	402	3358	113504	104	127	735	422	281	379	1205	5453	270	3692	20	0	54	0	0	207	13	1133	3324	67	229	226	0	0	438	2552	34198	10744	0.115	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000030.spe	54.22	6.92	1	0.010265	-0.008542	0.009784	0.078770	41107	1.84	192	1221	0	45	896	500	10212	46602	104	9535	467	375	3557	113395	121	88	616	348	274	408	1134	5278	274	3593	29	0	71	0	0	245	0	1129	3363	168	264	77	0	0	340	2552	34768	10788	0.116	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000031.spe	55.22	6.91	1	0.010263	-0.008542	0.009831	0.078770	40989	1.77	171	1279	0	32	807	539	10176	39985	84	10134	363	368	3496	118356	115	56	539	332	165	348	1052	5630	288	3672	24	0	28	0	0	248	17	1301	3393	96	311	151	0	0	314	2965	32944	10474	0.115	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000032.spe	56.22	6.92	1	0.010265	-0.008542	0.009831	0.078770	41478	1.84	165	1250	0	44	956	559	10176	45643	104	9457	425	360	3304	116196	66	50	554	364	275	304	1071	5987	253	3573	0	0	26	0	0	225	0	1224	3432	29	249	175	66	0	302	2747	34678	10705	0.115	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000033.spe	57.22	6.90	1	0.010265	-0.008542	0.009853	0.078770	41844	1.84	125	1170	0	35	1062	546	9806	59254	248	8571	368	368	3357	108532	131	19	623	249	272	483	955	5968	201	3568	4	0	46	0	0	160	0	1346	3256	126	153	138	17	0	298	2607	34602	11025	0.116	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000034.spe	58.22	6.90	1	0.010264	-0.008542	0.009869	0.078770	40953	1.91	162	1106	0	79	1131	581	9535	62516	279	8008	284	326	3273	104180	97	173	554	381	192	514	1003	5966	284	3196	37	0	52	0	0	264	0	1118	3098	96	157	123	0	0	320	2569	34289	10963	0.115	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000035.spe	59.22	6.90	1	0.010263	-0.008542	0.009869	0.078770	40784	1.89	133	1148	0	66	1005	500	9286	65319	230	8591	234	412	3082	105026	157	117	522	282	254	308	975	6037	215	3051	64	16	56	0	0	213	0	1111	3202	87	210	206	0	0	373	2684	33792	10541	0.114	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000036.spe	60.22	6.90	1	0.010263	-0.008542	0.009869	0.078770	41339	1.98	176	1157	0	88	1074	546	9094	63508	187	9454	428	445	3051	112427	170	84	579	188	214	354	1009	5853	279	3114	35	32	107	0	0	257	0	1163	3207	189	256	127	0	0	366	2842	32348	10400	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000037.spe	61.22	6.90	1	0.010265	-0.008542	0.009869	0.078770	40032	1.94	110	1186	0	60	822	530	9275	57545	197	9278	342	415	3006	111455	81	48	504	387	190	367	805	5678	389	3203	22	7	0	0	0	202	0	1050	3041	100	265	261	169	0	418	2570	31588	9807	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000038.spe	62.22	6.91	1	0.010266	-0.008542	0.009869	0.078770	42405	1.89	176	1335	0	73	872	577	9607	55362	175	10799	469	391	3433	126460	104	20	503	236	163	310	948	5899	271	3216	5	0	20	0	0	203	0	1134	3145	49	191	193	29	0	333	3092	32408	10480	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000039.spe	63.22	6.91	1	0.010267	-0.008542	0.009869	0.078770	42075	2.05	158	1341	0	65	844	556	9451	54288	223	10673	465	398	3484	128589	143	182	637	273	183	319	912	5865	208	3253	32	0	67	0	0	204	0	1036	3260	66	241	91	76	28	327	2712	31035	10388	0.110	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000040.spe	64.22	6.90	1	0.010267	-0.008542	0.009869	0.078770	41886	2.05	161	1165	0	70	875	540	8851	70079	307	9831	434	398	3228	114395	82	39	578	267	258	367	976	5698	157	3101	40	0	60	0	0	163	0	1039	3118	4	201	98	0	5	275	2702	31927	10404	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000041.spe	65.22	6.89	1	0.010261	-0.008542	0.009869	0.078770	42025	1.91	166	1253	0	65	876	543	9121	66311	62	10287	461	447	3179	117728	72	13	524	208	301	422	1040	5683	188	3031	44	0	43	0	93	151	37	1178	3133	91	220	72	0	0	337	2974	32726	10768	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000042.spe	66.22	6.90	1	0.010264	-0.008542	0.009869	0.078770	41608	1.85	159	1212	0	79	926	529	9424	67328	128	10145	436	406	3321	116105	98	58	534	275	143	460	882	5560	287	3000	67	0	92	0	0	187	0	1186	3189	84	217	98	61	0	375	2807	31301	10544	0.109	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000043.spe	67.22	6.90	1	0.010262	-0.008542	0.009869	0.078770	42835	2.17	182	1246	0	47	886	558	9285	68821	154	10890	477	414	3381	129564	107	67	582	319	199	369	872	5751	171	2948	29	0	124	0	46	229	16	1114	3226	28	232	202	0	0	412	3360	30030	10041	0.107	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000044.spe	68.22	6.89	1	0.010267	-0.008542	0.009869	0.078770	43061	2.06	181	1319	0	45	836	638	9286	64023	102	11754	567	499	3282	138636	56	7	540	186	112	328	790	5627	224	2745	11	0	56	0	0	203	0	1039	3192	0	58	185	0	0	416	3497	28948	10146	0.107	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000045.spe	69.22	6.89	1	0.010264	-0.008542	0.009869	0.078770	43352	2.10	175	1361	0	56	847	610	9065	58784	103	12232	568	550	3217	144364	45	84	568	209	241	305	794	5747	226	2970	27	0	41	0	0	251	16	1081	2922	8	227	266	74	0	437	3785	29339	9871	0.106	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000046.spe	70.22	6.88	1	0.010263	-0.008542	0.009869	0.078770	42044	2.00	232	1262	0	77	917	480	8905	60808	40	11510	455	487	3129	127474	94	106	577	241	212	320	850	5820	171	3076	25	18	101	0	0	222	0	1063	3068	85	155	233	0	0	375	3188	30704	10416	0.109	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000047.spe	71.22	6.87	1	0.010265	-0.008542	0.009869	0.078770	41209	1.86	170	1293	5	40	805	516	9347	57311	123	10587	528	437	3036	117994	111	106	506	272	207	337	861	5870	261	3280	44	10	69	0	0	285	0	1035	3218	50	248	246	148	5	309	2560	31470	10483	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000048.spe	72.22	6.88	1	0.010265	-0.008542	0.009878	0.078770	40539	1.86	167	1300	0	55	858	539	9229	57056	72	10169	423	423	2940	114084	58	69	529	201	184	369	957	5772	297	2955	0	0	72	0	0	244	0	1148	3109	99	217	58	0	0	396	2606	32009	10239	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000049.spe	73.22	6.88	1	0.010266	-0.008542	0.009878	0.078770	41458	1.96	121	1241	0	0	753	489	9197	59733	140	10788	414	416	3140	118456	121	91	594	313	244	380	953	5978	280	3281	22	0	48	0	0	217	0	1108	3195	53	175	60	130	0	349	2739	31805	10106	0.111	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000050.spe	74.22	6.88	1	0.010264	-0.008542	0.009878	0.078770	41259	1.82	132	1256	0	54	828	535	9833	52402	128	10504	514	409	2975	119826	114	43	552	239	198	340	996	5701	261	3650	9	0	74	0	0	186	10	1173	3199	106	188	148	0	0	284	3039	31523	10604	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000051.spe	75.22	6.89	1	0.010263	-0.008542	0.009878	0.078770	41417	1.88	202	1310	9	23	790	563	9825	50864	95	10734	512	389	3210	120493	161	102	733	239	276	392	874	5748	333	3298	0	7	18	0	0	149	9	1195	3240	86	244	160	61	13	408	2877	32685	10556	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000052.spe	76.22	6.88	1	0.010266	-0.008542	0.009878	0.078770	41576	1.85	177	1401	6	69	761	579	9728	47555	108	11135	514	392	3313	124475	93	70	528	358	164	308	900	6006	272	3515	53	0	35	0	0	262	0	1102	3252	162	163	212	289	25	263	2839	32115	10320	0.113	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000053.spe	77.22	6.89	1	0.010264	-0.008542	0.009878	0.078770	40995	1.84	166	1329	0	12	758	566	9769	52146	94	10411	403	365	3266	120090	71	114	544	306	241	450	901	5598	142	3321	0	0	0	0	0	207	0	1144	3307	0	279	114	123	0	445	2795	31154	10257	0.112	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000054.spe	78.22	6.89	1	0.010264	-0.008542	0.009878	0.078770	41968	1.81	203	1352	17	81	769	587	9288	46985	133	12014	603	536	3260	134979	98	140	584	343	201	337	973	6166	198	3247	51	11	25	0	136	136	30	1111	3173	103	292	144	0	0	456	3191	29777	10207	0.109	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000055.spe	79.22	6.89	1	0.010263	-0.008542	0.009878	0.078770	42636	1.95	210	1434	26	70	729	567	9283	42763	123	13344	495	471	3404	144215	136	47	596	292	217	277	965	6632	243	3046	0	0	35	0	0	249	0	1048	3091	0	310	147	0	37	472	3423	29784	10366	0.108	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000056.spe	80.22	6.88	1	0.010262	-0.008542	0.009878	0.078770	44351	2.08	126	1334	0	19	744	589	9156	39433	127	15539	610	575	3852	164823	148	83	563	322	199	274	900	6154	198	2896	0	0	22	0	139	170	46	1068	3092	112	207	165	79	0	525	4043	28104	9662	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000057.spe	81.22	6.88	1	0.010262	-0.008542	0.009878	0.078770	46673	2.08	201	1428	0	39	686	577	8910	43205	0	17638	754	559	3517	180248	122	145	576	307	321	277	767	6335	293	2877	0	0	61	0	34	183	0	978	3023	123	226	223	49	0	523	4561	28573	9689	0.106	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000058.spe	82.22	6.87	1	0.010262	-0.008542	0.009878	0.078770	46920	2.12	163	1245	0	37	822	551	8683	64695	82	15140	560	512	3505	162830	91	72	613	188	207	319	767	6164	337	3160	0	0	131	0	82	235	0	1016	3003	0	115	243	0	0	566	4192	30651	10727	0.109	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000059.spe	83.22	6.86	1	0.010267	-0.008542	0.009878	0.078770	40043	1.92	143	1122	6	76	924	573	8488	81748	395	8549	368	416	3562	102568	78	23	556	287	182	333	743	5605	139	2607	43	32	55	0	0	132	7	1064	3096	100	205	203	0	77	291	2170	30257	10076	0.108	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000060.spe	84.22	6.87	1	0.010265	-0.008542	0.009878	0.078770	42163	1.86	207	1235	0	50	739	608	8223	64449	216	12662	549	388	3040	134809	95	28	532	266	283	277	749	6228	258	2723	7	41	52	0	0	235	5	1000	2986	22	232	246	91	158	405	2711	28530	9895	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000061.spe	85.22	6.87	1	0.010266	-0.008542	0.009878	0.078770	42787	2.08	201	1391	0	31	646	554	8369	57324	83	13417	565	478	2726	143952	99	110	599	291	175	206	773	6598	292	2709	30	0	0	0	0	247	0	977	2986	0	218	237	102	33	353	3181	28758	10054	0.106	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000062.spe	86.22	6.87	1	0.010266	-0.008542	0.009878	0.078770	43822	2.19	178	1342	0	75	711	584	8627	55563	55	14437	681	478	3063	151685	54	126	557	274	151	301	715	6743	261	2694	0	0	51	0	0	281	0	948	3025	99	200	91	96	133	439	3138	28532	9830	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000063.spe	87.22	6.87	1	0.010263	-0.008542	0.009878	0.078770	43674	2.07	152	1354	6	23	686	631	8440	51642	135	14067	640	564	3205	154260	97	116	467	265	196	241	849	6505	266	2842	0	0	52	0	7	208	30	950	2948	0	127	195	9	32	426	3681	28217	9865	0.106	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000064.spe	88.22	6.87	1	0.010262	-0.008542	0.009878	0.078770	44203	2.01	132	1412	0	48	703	620	8709	50677	104	14667	596	596	4066	158549	165	152	607	279	243	185	774	6603	131	2770	0	0	42	0	0	262	12	932	3117	0	269	189	42	0	449	3928	28048	9887	0.105	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000065.spe	89.22	6.86	1	0.010262	-0.008542	0.009895	0.078770	46093	2.03	163	1379	41	39	642	587	8333	51365	108	16404	806	574	3768	176587	149	167	503	208	216	160	613	6684	290	2519	0	8	14	0	313	159	37	880	2965	17	111	107	147	42	571	4349	27440	9668	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000066.spe	90.22	6.86	1	0.010261	-0.008542	0.009895	0.078770	47210	2.32	170	1364	11	62	660	606	7869	52703	31	18163	775	643	3318	185077	135	114	604	296	301	262	686	6636	286	2654	0	12	89	0	189	188	14	963	2826	13	196	381	109	0	509	4609	27885	9540	0.103	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000067.spe	91.22	6.86	1	0.010267	-0.008542	0.009895	0.078770	47783	2.19	153	1374	28	24	630	594	8001	51433	91	18910	925	611	3541	188728	127	132	604	307	256	114	537	6766	233	2596	0	0	0	0	0	301	0	873	2883	0	130	387	303	226	561	3629	28261	9748	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000068.spe	92.22	6.86	1	0.010265	-0.008542	0.009895	0.078770	47286	2.07	178	1346	14	26	654	609	8235	55414	130	17657	902	589	3501	180164	139	74	635	238	259	275	725	6789	255	2644	0	0	53	0	184	179	0	1051	3037	65	108	190	85	137	571	3965	28359	9938	0.104	
C:\Data\CD166_19_(2020)\CD166_19_S2\CD166_19_S2_REP2\XRF data\L000069.spe	93.22	6.85	1	0.010263	-0.008542	0.009929	0.078770	44497	2.04	149	1437	0	41	581	609	8560	59597	116	14141	535	497	3105	154812	112	116	559	251	198	204	646	6967	213	2863	8	0	67	0	118	197	0	1027	3099	38	297	130	187	0	384	3777	28020	10010	0.105	
